Listing_ID;Last_scraped;Source;Host_ID;Host_since;host_location;Aux.;Host_Location2;Host_response_time;Host_response_rate;Host_response_rate_num;Host_acceptance_rate;Host_acceptance_rate_num;host_is_superhost;Superhost;Superhost2;Host_listings_count;Host_total_listings_count;host_verifications;Host_verification;Host_identity_verified;Host_identity_verified2;Neighbourhood_group_cleansed;Property_type;Room_type;Num. Accommodates;Bathrooms_initial;Num. Bathrooms;Bathrooms_text;Shared_bathrooms;Bedrooms_initial;Beds_initial;Price;Price_€;minimum_nights;minimum_night_category;maximum_nights;maximum_nights_category;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;anual_availability;calendar_last_scraped;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;availability_eoy;number_of_reviews_ly;first_review;last_review;review_scores_rating_ininitial;Review_scores_rating2;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;Instant_bookable2;calculated_host_listings_count;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms;reviews_per_month
1,15368E+18;05/03/2025;city scrape;450144376;18/03/2022;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;83;83;email, phone;email, phone;t;True;Chamartín;Entire rental unit;Entire home/apt;4;15;1,5;1.5 baths;Private;1;2;$77.00;77,00;1;Very short stay;1125;No real limit;1;30;75;1125;211;3988;;t;0;0;0;248;High availability;05/03/2025;0;0;0;185;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;77;77;0;0;
1,15368E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;31/07/2024;31/07/2024;20;0,2;30;30;20;20;50;20;f;False;168;0;168;0;13
1,1537E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;09/08/2024;09/08/2024;40;0,4;40;30;40;40;50;40;f;False;168;0;168;0;14
1,1537E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Moncloa - Aravaca;Private room in rental unit;Private room;1;;0;2 baths;Private;;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15371E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Salamanca;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;30/06/2024;30/06/2024;50;0,5;50;50;50;50;50;50;f;False;168;0;168;0;12
1,15372E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15372E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;13/07/2024;13/07/2024;40;0,4;40;10;50;50;50;40;f;False;168;0;168;0;13
1,15373E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Salamanca;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;32;Montly rental;365;Long stay (up to 1 year);32;32;365;365;320;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;05/07/2024;05/07/2024;50;0,5;50;50;50;50;50;50;f;False;168;0;168;0;12
1,15373E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;12/07/2024;12/07/2024;50;0,5;50;50;50;50;50;50;f;False;168;0;168;0;13
1,15373E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;4 baths;Private;1;;;;25;Long stay;365;Long stay (up to 1 year);25;25;365;365;250;3650;;t;0;0;0;0;Not available;07/03/2025;2;2;0;0;2;25/06/2024;20/07/2024;30;0,3;35;40;30;20;50;45;f;False;168;0;168;0;23
1,15413E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;4 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;2;2;0;0;2;01/07/2024;03/08/2024;35;0,35;35;30;25;40;35;35;f;False;168;0;168;0;24
1,15413E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Tetuán;Private room in rental unit;Private room;1;;0;4 baths;Private;;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15414E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;4 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;16/08/2024;16/08/2024;30;0,3;40;20;50;20;50;20;f;False;168;0;168;0;15
1,15419E+18;10/03/2025;previous scrape;558213975;23/01/2024;Andalusia, Spain;1;Spain;N/A;N/A;;100%;1,00;f;f;False;1;1;phone;phone;t;True;Latina;Private room in rental unit;Private room;1;;0;0 shared baths;Shared;0;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;1;0;1;0;
1,15419E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Tetuán;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15419E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;07/08/2024;07/08/2024;40;0,4;50;50;20;20;50;40;f;False;168;0;168;0;14
1,1542E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;3 baths;Private;;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;12/07/2024;12/07/2024;40;0,4;40;50;50;40;50;40;f;False;168;0;168;0;12
1,1542E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15421E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Arganzuela;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15421E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;3 baths;Private;1;;;;32;Montly rental;365;Long stay (up to 1 year);32;32;365;365;320;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15422E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;12/07/2024;12/07/2024;50;0,5;40;40;50;40;50;40;f;False;168;0;168;0;13
1,15422E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;10/03/2025;2;2;0;0;2;07/07/2024;31/07/2024;30;0,3;20;25;30;30;45;30;f;False;168;0;168;0;24
1,15423E+18;12/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;12/03/2025;1;1;0;0;1;10/07/2024;10/07/2024;30;0,3;30;30;30;40;50;30;f;False;168;0;168;0;12
1,15423E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Fuencarral - El Pardo;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;07/03/2025;2;2;0;0;2;21/06/2024;11/07/2024;25;0,25;25;30;30;30;30;25;f;False;168;0;168;0;23
1,15414E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;5 baths;Private;1;;;;20;Long stay;365;Long stay (up to 1 year);20;20;365;365;200;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;01/08/2024;01/08/2024;50;0,5;50;50;50;50;50;30;f;False;168;0;168;0;14
1,15414E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;5 baths;Private;1;;;;25;Long stay;365;Long stay (up to 1 year);25;25;365;365;250;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15414E+18;06/03/2025;city scrape;576953150;11/05/2024;;0;Unknown;within an hour;100%;1,00;96%;0,96;f;f;False;3;3;phone;phone;f;False;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;1;$115.00;115,00;1;Very short stay;365;Long stay (up to 1 year);1;2;365;365;14;3650;;t;23;40;67;240;High availability;06/03/2025;17;17;1;240;12;14/07/2024;09/02/2025;424;4,24;459;488;488;482;488;459;f;False;3;3;0;0;216
1,15415E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Arganzuela;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15415E+18;06/03/2025;city scrape;576953150;11/05/2024;;0;Unknown;within an hour;100%;1,00;96%;0,96;f;f;False;3;3;phone;phone;f;False;Centro;Entire rental unit;Entire home/apt;5;20;2;2 baths;Private;2;2;$89.00;89,00;1;Very short stay;365;Long stay (up to 1 year);1;2;365;365;14;3650;;t;21;37;59;234;High availability;06/03/2025;20;20;3;234;14;13/06/2024;01/03/2025;425;4,25;445;46;465;48;485;435;f;False;3;3;0;0;225
1,15415E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Arganzuela;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;11/08/2024;11/08/2024;40;0,4;50;30;50;40;50;40;f;False;168;0;168;0;14
1,15416E+18;08/03/2025;city scrape;576953150;11/05/2024;;0;Unknown;within an hour;100%;1,00;96%;0,96;f;f;False;3;3;phone;phone;f;False;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;2;$97.00;97,00;1;Very short stay;365;Long stay (up to 1 year);1;2;365;365;14;3650;;t;6;23;53;233;High availability;08/03/2025;17;17;5;233;10;10/10/2024;01/03/2025;482;4,82;494;488;50;50;494;482;f;False;3;3;0;0;340
1,15416E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;3 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;27/07/2024;27/07/2024;10;0,1;20;10;30;20;40;20;f;False;168;0;168;0;13
1,15416E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;3 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15416E+18;06/03/2025;city scrape;576957027;11/05/2024;;0;Unknown;within an hour;100%;1,00;95%;0,95;f;f;False;3;3;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;4;20;2;2 baths;Private;2;2;$124.00;124,00;1;Very short stay;365;Long stay (up to 1 year);1;2;365;365;14;3650;;t;18;35;65;243;High availability;06/03/2025;44;44;1;243;38;09/06/2024;20/02/2025;461;4,61;473;48;48;48;484;452;f;False;3;3;0;0;487
1,15416E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 shared baths;Shared;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;27/06/2024;27/06/2024;50;0,5;50;50;50;50;50;50;f;False;168;0;168;0;12
1,15417E+18;06/03/2025;city scrape;576957027;11/05/2024;;0;Unknown;within an hour;100%;1,00;95%;0,95;f;f;False;3;3;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;5;20;2;2 baths;Private;2;2;$115.00;115,00;1;Very short stay;365;Long stay (up to 1 year);1;2;365;365;14;3650;;t;17;24;45;220;High availability;06/03/2025;25;25;3;220;19;13/06/2024;21/02/2025;488;4,88;484;48;488;50;50;464;f;False;3;3;0;0;281
1,15417E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;24/07/2024;24/07/2024;50;0,5;50;50;50;50;50;50;f;False;168;0;168;0;13
1,15589E+18;12/03/2025;previous scrape;60088973;23/02/2016;Madrid, Spain;1;Spain;within an hour;100%;1,00;96%;0,96;t;t;True;7;17;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;2;;;;5;Short stay;30;Medium stay (up to 3 months);5;5;30;30;50;300;;t;4;9;13;13;Low availability;12/03/2025;21;21;2;13;17;17/05/2024;18/02/2025;50;0,5;49;495;495;50;486;49;f;False;7;7;0;0;210
1,15625E+18;07/03/2025;city scrape;402744426;21/05/2021;Madrid, Spain;1;Spain;within a few hours;100%;1,00;99%;0,99;t;t;True;9;18;email, phone;email, phone;t;True;Chamberí;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$151.00;151,00;3;Very short stay;365;Long stay (up to 1 year);3;3;365;365;30;3650;;t;11;26;51;141;Medium availability;07/03/2025;13;13;2;141;11;26/05/2024;21/02/2025;454;4,54;454;438;469;423;492;415;f;False;9;9;0;0;136
1,15628E+18;12/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;12/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15629E+18;05/03/2025;city scrape;576606283;09/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Tetuán;Entire rental unit;Entire home/apt;6;20;2;2 baths;Private;3;4;$184.00;184,00;1;Very short stay;1125;No real limit;28;28;1125;1125;280;11250;;t;13;14;43;289;High availability;05/03/2025;7;7;1;226;5;22/06/2024;16/02/2025;457;4,57;457;414;457;429;457;429;t;True;1;1;0;0;82
1,15629E+18;12/03/2025;city scrape;577472285;14/05/2024;;0;Unknown;within an hour;90%;0,90;77%;0,77;t;t;True;1;1;phone;phone;t;True;San Blas - Canillejas;Entire rental unit;Entire home/apt;4;5;0,5;Half-bath;Private;1;3;$50.00;50,00;20;Long stay;341;Long stay (up to 1 year);20;20;341;341;200;3410;;t;0;0;0;0;Not available;12/03/2025;7;7;0;0;5;03/07/2024;18/01/2025;50;0,5;50;457;486;50;50;50;f;False;1;1;0;0;83
1,15629E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;01/08/2024;01/08/2024;40;0,4;40;30;40;40;40;40;f;False;168;0;168;0;14
1,1563E+18;12/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;12/03/2025;1;1;0;0;1;24/08/2024;24/08/2024;10;0,1;10;50;10;10;50;10;f;False;168;0;168;0;15
1,1563E+18;10/03/2025;city scrape;486074612;02/11/2022;;0;Unknown;within a day;50%;0,50;34%;0,34;f;f;False;2;2;email, phone;email, phone;t;True;Latina;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$45.00;45,00;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;3;7;19;148;Medium availability;10/03/2025;25;25;2;148;19;09/06/2024;20/02/2025;464;4,64;48;46;496;50;48;492;f;False;2;2;0;0;273
1,1563E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15424E+18;12/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamartín;Private room in rental unit;Private room;1;;0;4 shared baths;Shared;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;12/03/2025;2;2;0;0;2;21/06/2024;28/08/2024;45;0,45;45;45;40;40;50;45;f;False;168;0;168;0;23
1,15424E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;3 baths;Private;1;;;;32;Montly rental;365;Long stay (up to 1 year);32;32;365;365;320;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15425E+18;12/03/2025;city scrape;576796597;10/05/2024;;0;Unknown;within an hour;100%;1,00;82%;0,82;t;t;True;2;2;email, phone;email, phone;t;True;Puente de Vallecas;Private room in rental unit;Private room;2;10;1;1 shared bath;Shared;1;1;$35.00;35,00;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;15;29;59;59;Low availability;12/03/2025;32;32;6;59;22;20/05/2024;10/03/2025;478;4,78;484;466;478;494;425;472;f;False;1;0;1;0;323
1,15426E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15427E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Tetuán;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;09/08/2024;09/08/2024;30;0,3;30;30;30;30;40;40;f;False;168;0;168;0;14
